Route,year,month,riders,RouteType,gas_price,date,RouteClass,RRoute,dscp
2,2014,1,141502,Urb Loc,3.218,2014,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2014,2,178819,Urb Loc,3.29025,2014.0833333333333,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2014,3,175133,Urb Loc,3.5058,2014.1666666666667,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2014,4,178273,Urb Loc,3.51675,2014.25,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2014,5,147049,Urb Loc,3.49525,2014.3333333333333,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2014,6,116952,Urb Loc,3.5444,2014.4166666666667,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2014,7,118553,Urb Loc,3.4505,2014.5,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2014,8,122807,Urb Loc,3.33725,2014.5833333333333,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2014,9,169944,Urb Loc,3.2638000000000003,2014.6666666666667,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2014,10,176832,Urb Loc,3.0495,2014.75,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2014,11,159012,Urb Loc,2.85825,2014.8333333333333,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2014,12,145168,Urb Loc,2.407,2014.9166666666667,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2015,1,144747,Urb Loc,1.9565000000000001,2015,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2015,2,165660,Urb Loc,2.156,2015.0833333333333,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2015,3,165562,Urb Loc,2.3806,2015.1666666666667,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2015,4,163867,Urb Loc,2.30925,2015.25,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2015,5,124814,Urb Loc,2.541,2015.3333333333333,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2015,6,103740,Urb Loc,2.6498,2015.4166666666667,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2015,7,117457,Urb Loc,2.6855,2015.5,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2015,8,117939,Urb Loc,2.5606,2015.5833333333333,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2015,9,155604,Urb Loc,2.286,2015.6666666666667,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2015,10,160946,Urb Loc,2.38875,2015.75,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2015,11,146455,Urb Loc,2.1304,2015.8333333333333,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2015,12,141262,Urb Loc,1.8845,2015.9166666666667,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2016,1,131467,Urb Loc,1.7545,2016,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2016,2,152141,Urb Loc,1.6052,2016.0833333333333,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2016,3,148422,Urb Loc,1.95075,2016.1666666666667,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2016,4,147461,Urb Loc,1.9625,2016.25,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2016,5,123424,Urb Loc,2.1708000000000003,2016.3333333333333,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2016,6,112004,Urb Loc,2.25325,2016.4166666666667,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2016,7,107016,Urb Loc,2.1165,2016.5,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2016,8,119312,Urb Loc,2.1438,2016.5833333333333,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2016,9,160638,Urb Loc,2.1715,2016.6666666666667,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2016,10,169671,Urb Loc,2.1396,2016.75,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2016,11,162467,Urb Loc,1.99075,2016.8333333333333,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2016,12,143751,Urb Loc,2.107,2016.9166666666667,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2017,1,155196,Urb Loc,2.3032,2017,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2017,2,166878,Urb Loc,2.25975,2017.0833333333333,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2017,3,178155,Urb Loc,2.253,2017.1666666666667,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2017,4,165646,Urb Loc,2.30075,2017.25,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2017,5,148363,Urb Loc,2.2923999999999998,2017.3333333333333,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2017,6,132668,Urb Loc,2.2595,2017.4166666666667,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2017,7,127448,Urb Loc,2.2282,2017.5,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
2,2017,8,130978,Urb Loc,2.299,2017.5833333333333,CoreLoc,2,Franklin Av - Riverside Av - U of M - 8th St SE
3,2014,1,198514,Urb Loc,3.218,2014,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2014,2,262299,Urb Loc,3.29025,2014.0833333333333,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2014,3,254038,Urb Loc,3.5058,2014.1666666666667,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2014,4,272578,Urb Loc,3.51675,2014.25,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2014,5,217668,Urb Loc,3.49525,2014.3333333333333,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2014,6,166824,Urb Loc,3.5444,2014.4166666666667,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2014,7,164068,Urb Loc,3.4505,2014.5,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2014,8,165931,Urb Loc,3.33725,2014.5833333333333,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2014,9,239261,Urb Loc,3.2638000000000003,2014.6666666666667,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2014,10,250965,Urb Loc,3.0495,2014.75,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2014,11,212628,Urb Loc,2.85825,2014.8333333333333,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2014,12,190682,Urb Loc,2.407,2014.9166666666667,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2015,1,184759,Urb Loc,1.9565000000000001,2015,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2015,2,221436,Urb Loc,2.156,2015.0833333333333,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2015,3,217236,Urb Loc,2.3806,2015.1666666666667,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2015,4,223916,Urb Loc,2.30925,2015.25,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2015,5,161648,Urb Loc,2.541,2015.3333333333333,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2015,6,134374,Urb Loc,2.6498,2015.4166666666667,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2015,7,144881,Urb Loc,2.6855,2015.5,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2015,8,144040,Urb Loc,2.5606,2015.5833333333333,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2015,9,204546,Urb Loc,2.286,2015.6666666666667,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2015,10,217091,Urb Loc,2.38875,2015.75,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2015,11,191175,Urb Loc,2.1304,2015.8333333333333,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2015,12,180675,Urb Loc,1.8845,2015.9166666666667,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2016,1,168083,Urb Loc,1.7545,2016,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2016,2,209921,Urb Loc,1.6052,2016.0833333333333,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2016,3,197456,Urb Loc,1.95075,2016.1666666666667,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2016,4,197032,Urb Loc,1.9625,2016.25,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2016,5,155142,Urb Loc,2.1708000000000003,2016.3333333333333,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2016,6,138071,Urb Loc,2.25325,2016.4166666666667,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2016,7,127969,Urb Loc,2.1165,2016.5,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2016,8,144913,Urb Loc,2.1438,2016.5833333333333,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2016,9,189182,Urb Loc,2.1715,2016.6666666666667,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2016,10,189385,Urb Loc,2.1396,2016.75,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2016,11,177382,Urb Loc,1.99075,2016.8333333333333,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2016,12,152368,Urb Loc,2.107,2016.9166666666667,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2017,1,161226,Urb Loc,2.3032,2017,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2017,2,178279,Urb Loc,2.25975,2017.0833333333333,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2017,3,184547,Urb Loc,2.253,2017.1666666666667,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2017,4,178226,Urb Loc,2.30075,2017.25,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2017,5,152327,Urb Loc,2.2923999999999998,2017.3333333333333,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2017,6,141259,Urb Loc,2.2595,2017.4166666666667,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2017,7,127152,Urb Loc,2.2282,2017.5,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
3,2017,8,138953,Urb Loc,2.299,2017.5833333333333,CoreLoc,3,U of M - Como Av - Energy Park Dr - Maryland Av
4,2014,1,158530,Urb Loc,3.218,2014,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2014,2,160394,Urb Loc,3.29025,2014.0833333333333,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2014,3,175262,Urb Loc,3.5058,2014.1666666666667,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2014,4,176016,Urb Loc,3.51675,2014.25,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2014,5,165845,Urb Loc,3.49525,2014.3333333333333,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2014,6,158394,Urb Loc,3.5444,2014.4166666666667,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2014,7,159245,Urb Loc,3.4505,2014.5,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2014,8,160924,Urb Loc,3.33725,2014.5833333333333,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2014,9,174672,Urb Loc,3.2638000000000003,2014.6666666666667,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2014,10,179953,Urb Loc,3.0495,2014.75,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2014,11,155273,Urb Loc,2.85825,2014.8333333333333,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2014,12,156468,Urb Loc,2.407,2014.9166666666667,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2015,1,156869,Urb Loc,1.9565000000000001,2015,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2015,2,147180,Urb Loc,2.156,2015.0833333333333,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2015,3,159541,Urb Loc,2.3806,2015.1666666666667,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2015,4,160554,Urb Loc,2.30925,2015.25,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2015,5,148927,Urb Loc,2.541,2015.3333333333333,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2015,6,149247,Urb Loc,2.6498,2015.4166666666667,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2015,7,161284,Urb Loc,2.6855,2015.5,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2015,8,163300,Urb Loc,2.5606,2015.5833333333333,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2015,9,171268,Urb Loc,2.286,2015.6666666666667,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2015,10,173233,Urb Loc,2.38875,2015.75,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2015,11,152737,Urb Loc,2.1304,2015.8333333333333,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2015,12,150823,Urb Loc,1.8845,2015.9166666666667,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2016,1,151567,Urb Loc,1.7545,2016,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2016,2,152601,Urb Loc,1.6052,2016.0833333333333,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2016,3,162272,Urb Loc,1.95075,2016.1666666666667,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2016,4,158601,Urb Loc,1.9625,2016.25,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2016,5,149191,Urb Loc,2.1708000000000003,2016.3333333333333,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2016,6,146302,Urb Loc,2.25325,2016.4166666666667,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2016,7,134471,Urb Loc,2.1165,2016.5,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2016,8,148525,Urb Loc,2.1438,2016.5833333333333,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2016,9,153783,Urb Loc,2.1715,2016.6666666666667,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2016,10,154214,Urb Loc,2.1396,2016.75,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2016,11,145528,Urb Loc,1.99075,2016.8333333333333,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2016,12,135045,Urb Loc,2.107,2016.9166666666667,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2017,1,146321,Urb Loc,2.3032,2017,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2017,2,139878,Urb Loc,2.25975,2017.0833333333333,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2017,3,155991,Urb Loc,2.253,2017.1666666666667,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2017,4,140926,Urb Loc,2.30075,2017.25,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2017,5,143158,Urb Loc,2.2923999999999998,2017.3333333333333,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2017,6,137452,Urb Loc,2.2595,2017.4166666666667,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2017,7,132844,Urb Loc,2.2282,2017.5,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
4,2017,8,143229,Urb Loc,2.299,2017.5833333333333,CoreLoc,4,Johnson St - Lyndale Av - Penn Av - Southtown
5,2014,1,426708,Urb Loc,3.218,2014,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2014,2,427012,Urb Loc,3.29025,2014.0833333333333,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2014,3,492965,Urb Loc,3.5058,2014.1666666666667,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2014,4,498578,Urb Loc,3.51675,2014.25,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2014,5,516537,Urb Loc,3.49525,2014.3333333333333,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2014,6,477760,Urb Loc,3.5444,2014.4166666666667,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2014,7,482042,Urb Loc,3.4505,2014.5,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2014,8,487702,Urb Loc,3.33725,2014.5833333333333,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2014,9,499807,Urb Loc,3.2638000000000003,2014.6666666666667,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2014,10,508839,Urb Loc,3.0495,2014.75,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2014,11,432045,Urb Loc,2.85825,2014.8333333333333,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2014,12,451648,Urb Loc,2.407,2014.9166666666667,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2015,1,444265,Urb Loc,1.9565000000000001,2015,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2015,2,408425,Urb Loc,2.156,2015.0833333333333,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2015,3,470611,Urb Loc,2.3806,2015.1666666666667,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2015,4,466340,Urb Loc,2.30925,2015.25,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2015,5,461765,Urb Loc,2.541,2015.3333333333333,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2015,6,457862,Urb Loc,2.6498,2015.4166666666667,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2015,7,457813,Urb Loc,2.6855,2015.5,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2015,8,452494,Urb Loc,2.5606,2015.5833333333333,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2015,9,461583,Urb Loc,2.286,2015.6666666666667,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2015,10,468486,Urb Loc,2.38875,2015.75,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2015,11,420832,Urb Loc,2.1304,2015.8333333333333,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2015,12,429171,Urb Loc,1.8845,2015.9166666666667,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2016,1,400418,Urb Loc,1.7545,2016,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2016,2,407478,Urb Loc,1.6052,2016.0833333333333,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2016,3,446731,Urb Loc,1.95075,2016.1666666666667,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2016,4,431974,Urb Loc,1.9625,2016.25,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2016,5,431071,Urb Loc,2.1708000000000003,2016.3333333333333,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2016,6,407710,Urb Loc,2.25325,2016.4166666666667,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2016,7,390772,Urb Loc,2.1165,2016.5,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2016,8,415917,Urb Loc,2.1438,2016.5833333333333,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2016,9,430956,Urb Loc,2.1715,2016.6666666666667,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2016,10,434050,Urb Loc,2.1396,2016.75,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2016,11,404446,Urb Loc,1.99075,2016.8333333333333,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2016,12,373718,Urb Loc,2.107,2016.9166666666667,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2017,1,382264,Urb Loc,2.3032,2017,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2017,2,377603,Urb Loc,2.25975,2017.0833333333333,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2017,3,414520,Urb Loc,2.253,2017.1666666666667,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2017,4,385686,Urb Loc,2.30075,2017.25,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2017,5,409496,Urb Loc,2.2923999999999998,2017.3333333333333,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2017,6,385777,Urb Loc,2.2595,2017.4166666666667,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2017,7,362647,Urb Loc,2.2282,2017.5,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
5,2017,8,380188,Urb Loc,2.299,2017.5833333333333,CoreLoc,5,Brooklyn Ctr - Fremont - 26th Av - Chicago - MOA
6,2014,1,216038,Urb Loc,3.218,2014,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2014,2,231525,Urb Loc,3.29025,2014.0833333333333,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2014,3,244818,Urb Loc,3.5058,2014.1666666666667,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2014,4,241178,Urb Loc,3.51675,2014.25,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2014,5,222516,Urb Loc,3.49525,2014.3333333333333,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2014,6,201826,Urb Loc,3.5444,2014.4166666666667,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2014,7,201314,Urb Loc,3.4505,2014.5,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2014,8,212763,Urb Loc,3.33725,2014.5833333333333,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2014,9,252411,Urb Loc,3.2638000000000003,2014.6666666666667,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2014,10,259924,Urb Loc,3.0495,2014.75,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2014,11,230029,Urb Loc,2.85825,2014.8333333333333,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2014,12,225365,Urb Loc,2.407,2014.9166666666667,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2015,1,226121,Urb Loc,1.9565000000000001,2015,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2015,2,227099,Urb Loc,2.156,2015.0833333333333,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2015,3,239864,Urb Loc,2.3806,2015.1666666666667,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2015,4,236886,Urb Loc,2.30925,2015.25,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2015,5,213174,Urb Loc,2.541,2015.3333333333333,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2015,6,210516,Urb Loc,2.6498,2015.4166666666667,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2015,7,205953,Urb Loc,2.6855,2015.5,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2015,8,220507,Urb Loc,2.5606,2015.5833333333333,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2015,9,245080,Urb Loc,2.286,2015.6666666666667,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2015,10,247533,Urb Loc,2.38875,2015.75,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2015,11,225365,Urb Loc,2.1304,2015.8333333333333,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2015,12,218892,Urb Loc,1.8845,2015.9166666666667,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2016,1,221740,Urb Loc,1.7545,2016,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2016,2,229255,Urb Loc,1.6052,2016.0833333333333,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2016,3,238862,Urb Loc,1.95075,2016.1666666666667,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2016,4,228575,Urb Loc,1.9625,2016.25,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2016,5,211190,Urb Loc,2.1708000000000003,2016.3333333333333,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2016,6,195132,Urb Loc,2.25325,2016.4166666666667,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2016,7,182716,Urb Loc,2.1165,2016.5,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2016,8,196403,Urb Loc,2.1438,2016.5833333333333,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2016,9,224357,Urb Loc,2.1715,2016.6666666666667,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2016,10,221882,Urb Loc,2.1396,2016.75,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2016,11,210159,Urb Loc,1.99075,2016.8333333333333,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2016,12,195049,Urb Loc,2.107,2016.9166666666667,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2017,1,214484,Urb Loc,2.3032,2017,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2017,2,208865,Urb Loc,2.25975,2017.0833333333333,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2017,3,231522,Urb Loc,2.253,2017.1666666666667,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
6,2017,4,211104,Urb Loc,2.30075,2017.25,CoreLoc,6,U of M - Hennepin - Xerxes - France - Southdale
